Examine datafile 'features-train.csv' gave the following results:
Number of Features: 2330
InputFormat       : C4.5

Phase 1: Reading Datafile: features-train.csv
Start:          0 @ Mon Oct 23 01:20:13 2017
Finished:    2915 @ Mon Oct 23 01:20:15 2017
Calculating Entropy         Mon Oct 23 01:20:15 2017
Lines of data     : 2915
DB Entropy        : 0.10474364
Number of Classes : 3

Feats	Vals	InfoGain	GainRatio
  460      3	0.0044691351	0.22954507
  461      3	0.0044496289	0.50074077
  462      3	0.0044756417	0.19739514
  463      3	0.0044496289	0.50074077
  464      3	0.0044496289	0.50074077
  465      3	0.0044886616	0.15586287
  466      3	0.0045735115	0.071891354
  467      3	0.0045473631	0.084910640
  468      3	0.0044821505	0.17387724
  469      3	0.0044691351	0.22954507
  470      3	0.0048166422	0.085838811
  471      3	0.0048166422	0.085838811
  472      3	0.0052145959	0.18106998
  473      3	0.0044951750	0.14158573
  474      3	0.0044496289	0.50074077
  475      3	0.0044691351	0.22954507
  476      3	0.0054370787	0.010601074
  477      3	0.0044496289	0.50074077
  478      3	0.0045800543	0.069324600
  479      3	0.0044561287	0.35246437
  480      3	0.0044886616	0.15586287
  481      3	0.0044691351	0.22954507
  482      3	0.0044496289	0.50074077
  483      3	0.0044886616	0.15586287
  484      3	0.0044496289	0.50074077
  485      3	0.0044496289	0.50074077
  486      3	0.0044626308	0.27648950
  487      3	0.0044886616	0.15586287
  488      3	0.0044561287	0.35246437
  489      3	0.0044626308	0.27648950
  490      3	0.0044496289	0.50074077
  491      3	0.0044496289	0.50074077
  492      3	0.0044626308	0.27648950
  493      3	0.0046128025	0.059153859
  494      3	0.0044756417	0.19739514
  495      3	0.0046587460	0.049632681
  496      3	0.0044496289	0.50074077
  497      3	0.0046850499	0.045665180
  498      3	0.0045016906	0.12996923
  499      3	0.0044496289	0.50074077
  500      3	0.0044756417	0.19739514
  501      3	0.0045212509	0.10517118
  502      3	0.0044496289	0.50074077
  503      3	0.0044691351	0.22954507
  504      3	0.0044886616	0.15586287
  505      3	0.0044951750	0.14158573
  506      3	0.0053844487	0.23747746
  507      3	0.0044756417	0.19739514
  508      3	0.0046128025	0.059153859
  509      3	0.0044626308	0.27648950
  510      3	0.0044886616	0.15586287
  511      3	0.0044691351	0.22954507
  512      3	0.0044496289	0.50074077
  513      3	0.0044691351	0.22954507
  514      3	0.0044496289	0.50074077
  515      3	0.0044756417	0.19739514
  516      3	0.0049101309	0.028937627
  517      3	0.0044496289	0.50074077
  518      3	0.0044496289	0.50074077
  519      3	0.0044821505	0.17387724
  520      3	0.0047048020	0.043163197
  521      3	0.0044496289	0.50074077
  522      3	0.0044496289	0.50074077
  523      3	0.0045212509	0.10517118
  524      3	0.0045408316	0.089095978
  525      3	0.0046062483	0.060897938
  526      3	0.0046982156	0.043958510
  527      3	0.0047774043	0.036309859
  528      3	0.0044496289	0.50074077
  529      3	0.0044821505	0.17387724
  530      3	0.0044496289	0.50074077
  531      3	0.0044626308	0.27648950
  532      3	0.0044496289	0.50074077
  533      3	0.0044496289	0.50074077
  534      3	0.0044496289	0.50074077
  535      3	0.0044496289	0.50074077
  536      3	0.0044561287	0.35246437
  537      3	0.0044886616	0.15586287
  538      3	0.0044691351	0.22954507
  539      3	0.0044951750	0.14158573
  540      3	0.0044496289	0.50074077
  541      3	0.0044821505	0.17387724
  542      3	0.0051100993	0.048786726
  543      3	0.0045082084	0.12031799
  544      3	0.0044496289	0.50074077
  545      3	0.0044821505	0.17387724
  546      3	0.0046062483	0.060897938
  547      3	0.0044561287	0.35246437
  548      3	0.0044496289	0.50074077
